Fixations_ID,Participant_ID,Image_ID,X Pos,Y Pos,Start Time,Stop Time,Duration,Samples in Fixation
48148,43,12,556,604,1606.671,1606.804,0.133,9
48122,43,12,557,726,1592.758,1592.858,0.1,7
48165,43,12,559,614,1621.283,1621.45,0.167,11
48163,43,12,561,517,1620.084,1620.3,0.216,14
48144,43,12,566,503,1604.872,1605.005,0.133,9
48134,43,12,578,545,1600.122,1600.205,0.083,6
48133,43,12,589,551,1599.939,1600.105,0.166,11
48176,43,12,593,316,1626.582,1626.665,0.083,6
48131,43,12,594,453,1598.989,1599.139,0.15,10
48138,43,12,619,655,1603.239,1603.322,0.083,6
48116,43,12,622,657,1586.443,1586.56,0.117,8
48115,43,12,623,632,1586.177,1586.41,0.233,15
48129,43,12,671,571,1598.206,1598.323,0.117,8
48136,43,12,686,448,1602.006,1602.106,0.1,7
48132,43,12,687,416,1599.439,1599.639,0.2,13
48164,43,12,697,382,1620.65,1620.884,0.234,15
48154,43,12,719,541,1611.553,1611.702,0.149,10
48150,43,12,737,720,1607.687,1607.787,0.1,7
48117,43,12,762,389,1587.06,1587.127,0.067,5
48126,43,12,777,875,1597.14,1597.306,0.166,11
48152,43,12,786,359,1609.87,1610.02,0.15,10
48128,43,12,787,930,1597.506,1597.573,0.067,5
48127,43,12,801,889,1597.423,1597.49,0.067,5
48153,43,12,817,349,1610.12,1610.203,0.083,6
48172,43,12,828,798,1625.199,1625.265,0.066,5
48175,43,12,830,355,1626.165,1626.232,0.067,5
48167,43,12,848,528,1622.6,1622.75,0.15,10
48168,43,12,848,525,1622.783,1622.866,0.083,6
48174,43,12,863,341,1626.048,1626.115,0.067,5
48137,43,12,882,594,1603.039,1603.122,0.083,6
48120,43,12,898,361,1589.842,1589.959,0.117,8
48156,43,12,914,875,1614.851,1614.968,0.117,8
48173,43,12,924,463,1625.565,1625.732,0.167,11
48139,43,12,951,816,1603.522,1603.589,0.067,5
48140,43,12,993,836,1603.822,1603.888,0.066,5
48141,43,12,1003,835,1603.905,1604.005,0.1,7
48142,43,12,1022,824,1604.038,1604.105,0.067,5
48143,43,12,1046,388,1604.255,1604.355,0.1,7
50047,44,12,75,959,2521.108,2521.208,0.1,7
50048,44,12,84,949,2521.225,2521.325,0.1,7
50049,44,12,93,946,2521.341,2521.441,0.1,7
50033,44,12,176,653,2497.632,2497.699,0.067,5
50050,44,12,188,926,2521.608,2521.675,0.067,5
50123,44,12,205,888,2574.143,2574.226,0.083,6
50095,44,12,220,823,2560.813,2560.88,0.067,5
50087,44,12,227,899,2557.764,2557.881,0.117,8
50096,44,12,244,820,2560.946,2561.013,0.067,5
50088,44,12,247,887,2557.947,2558.164,0.217,14
50081,44,12,249,805,2537.603,2537.687,0.084,6
50041,44,12,257,640,2507.812,2507.912,0.1,7
50108,44,12,263,806,2567.395,2567.629,0.234,15
50114,44,12,266,801,2570.644,2570.761,0.117,8
50040,44,12,268,655,2507.695,2507.778,0.083,6
50107,44,12,271,818,2566.996,2567.362,0.366,23
50082,44,12,272,796,2537.703,2537.787,0.084,6
50063,44,12,282,786,2528.272,2528.372,0.1,7
50091,44,12,286,834,2558.797,2559.064,0.267,17
50115,44,12,293,789,2570.794,2570.994,0.2,13
50089,44,12,295,862,2558.231,2558.381,0.15,10
50105,44,12,300,774,2565.696,2565.779,0.083,6
50106,44,12,302,778,2565.812,2566.112,0.3,19
50116,44,12,311,779,2571.011,2571.127,0.116,8
50083,44,12,313,877,2538.103,2538.203,0.1,7
50076,44,12,321,984,2534.771,2534.838,0.067,5
50094,44,12,326,855,2560.097,2560.363,0.266,17
50090,44,12,327,834,2558.664,2558.731,0.067,5
50104,44,12,327,770,2565.529,2565.679,0.15,10
50075,44,12,329,973,2534.638,2534.754,0.116,8
50117,44,12,330,772,2571.144,2571.66,0.516,32
50575,44,12,334,862,1806.015,1806.098,0.083,6
50585,44,12,345,403,1816.361,1816.428,0.067,5
50084,44,12,348,881,2538.253,2538.503,0.25,16
50093,44,12,348,805,2559.897,2559.98,0.083,6
50092,44,12,349,778,2559.514,2559.813,0.299,19
50045,44,12,364,563,2509.095,2509.161,0.066,5
50103,44,12,372,761,2565.33,2565.446,0.116,8
50102,44,12,397,755,2565.213,2565.28,0.067,5
50039,44,12,403,821,2504.913,2504.979,0.066,5
50577,44,12,418,793,1809.23,1809.33,0.1,7
50576,44,12,424,827,1809.064,1809.147,0.083,6
50128,44,12,428,819,2580.091,2580.274,0.183,12
50573,44,12,437,376,1804.215,1804.282,0.067,5
50038,44,12,443,795,2504.463,2504.896,0.433,27
50560,44,12,453,831,1788.936,1789.003,0.067,5
50085,44,12,459,853,2538.753,2539.686,0.933,57
50568,44,12,464,395,1794.717,1794.801,0.084,6
50559,44,12,465,819,1788.803,1788.92,0.117,8
50567,44,12,476,745,1793.768,1793.884,0.116,8
50042,44,12,485,565,2508.395,2508.495,0.1,7
50109,44,12,495,823,2567.662,2567.895,0.233,15
50043,44,12,502,603,2508.562,2508.645,0.083,6
50073,44,12,504,839,2534.055,2534.305,0.25,16
50561,44,12,506,806,1789.186,1789.453,0.267,17
50570,44,12,506,708,1798.116,1798.183,0.067,5
50058,44,12,507,813,2526.04,2526.14,0.1,7
50562,44,12,507,846,1789.469,1789.553,0.084,6
50569,44,12,510,709,1797.816,1797.983,0.167,11
50565,44,12,511,724,1792.502,1792.618,0.116,8
50044,44,12,512,626,2508.678,2508.745,0.067,5
50563,44,12,517,863,1789.569,1789.636,0.067,5
50557,44,12,518,648,1785.971,1786.07,0.099,7
50074,44,12,524,857,2534.321,2534.455,0.134,9
50564,44,12,559,757,1792.252,1792.335,0.083,6
50046,44,12,597,547,2510.294,2510.361,0.067,5
50558,44,12,598,652,1786.637,1786.737,0.1,7
50034,44,12,602,717,2501.264,2501.431,0.167,11
50101,44,12,605,816,2564.93,2565.113,0.183,12
50051,44,12,610,851,2521.775,2521.891,0.116,8
50583,44,12,610,683,1815.278,1815.411,0.133,9
50134,44,12,640,655,2583.924,2584.057,0.133,9
50566,44,12,640,612,1793.018,1793.268,0.25,16
50111,44,12,641,805,2569.245,2569.311,0.066,5
50578,44,12,648,913,1810.48,1810.563,0.083,6
50580,44,12,650,526,1812.613,1812.813,0.2,13
50581,44,12,651,487,1812.963,1813.129,0.166,11
50112,44,12,656,807,2569.328,2569.511,0.183,12
50068,44,12,658,812,2531.672,2531.989,0.317,20
50582,44,12,664,510,1813.296,1813.363,0.067,5
50052,44,12,667,858,2522.024,2522.091,0.067,5
50122,44,12,668,870,2573.926,2574.043,0.117,8
50113,44,12,686,821,2569.561,2570.328,0.767,47
50077,44,12,690,655,2535.004,2535.071,0.067,5
50067,44,12,696,811,2531.289,2531.556,0.267,17
50070,44,12,697,917,2532.789,2532.872,0.083,6
50072,44,12,697,929,2533.122,2533.272,0.15,10
50071,44,12,701,925,2532.888,2533.105,0.217,14
50555,44,12,705,460,1783.622,1783.705,0.083,6
50069,44,12,706,847,2532.039,2532.622,0.583,36
50121,44,12,708,829,2573.576,2573.893,0.317,20
50037,44,12,710,670,2502.447,2502.53,0.083,6
50078,44,12,712,606,2535.204,2535.288,0.084,6
50066,44,12,736,841,2531.106,2531.222,0.116,8
50574,44,12,737,558,1804.549,1804.615,0.066,5
50110,44,12,749,851,2567.928,2569.161,1.233,75
50029,44,12,752,544,2494.532,2494.599,0.067,5
50127,44,12,756,635,2575.459,2575.592,0.133,9
50086,44,12,760,901,2556.798,2557.048,0.25,16
50057,44,12,763,904,2524.64,2525.107,0.467,29
50124,44,12,764,835,2574.493,2574.676,0.183,12
50579,44,12,764,612,1811.063,1811.13,0.067,5
50056,44,12,765,913,2524.49,2524.607,0.117,8
50080,44,12,765,959,2536.104,2536.171,0.067,5
50065,44,12,767,875,2530.872,2531.022,0.15,10
50132,44,12,778,864,2583.424,2583.724,0.3,19
50133,44,12,778,836,2583.757,2583.824,0.067,5
50556,44,12,779,829,1784.088,1784.154,0.066,5
50064,44,12,781,890,2530.756,2530.822,0.066,5
50120,44,12,781,826,2573.343,2573.41,0.067,5
50079,44,12,783,959,2536.004,2536.087,0.083,6
50097,44,12,783,759,2561.913,2562.129,0.216,14
50584,44,12,792,482,1816.261,1816.345,0.084,6
50100,44,12,801,804,2563.662,2564.012,0.35,22
50586,44,12,802,586,1817.311,1817.728,0.417,26
50571,44,12,812,607,1798.949,1799.049,0.1,7
50125,44,12,813,821,2574.709,2574.893,0.184,12
50119,44,12,814,821,2573.077,2573.31,0.233,15
50031,44,12,834,774,2496.532,2496.616,0.084,6
50572,44,12,835,607,1803.299,1803.415,0.116,8
50126,44,12,861,804,2574.926,2575.109,0.183,12
50059,44,12,872,768,2526.523,2526.74,0.217,14
50055,44,12,892,731,2522.991,2523.107,0.116,8
50053,44,12,901,714,2522.558,2522.791,0.233,15
50054,44,12,911,727,2522.808,2522.958,0.15,10
50099,44,12,920,712,2563.396,2563.479,0.083,6
50030,44,12,961,736,2496.149,2496.266,0.117,8
50129,44,12,969,767,2582.691,2582.808,0.117,8
50032,44,12,978,728,2496.899,2496.966,0.067,5
50130,44,12,985,772,2582.824,2582.891,0.067,5
50131,44,12,1005,771,2582.924,2583.041,0.117,8
50098,44,12,1016,753,2562.662,2562.862,0.2,13
50036,44,12,1018,735,2502.164,2502.23,0.066,5
50035,44,12,1020,736,2501.897,2502.097,0.2,13
50062,44,12,1037,760,2527.239,2527.456,0.217,14
50060,44,12,1047,736,2526.939,2527.023,0.084,6
50118,44,12,1048,730,2572.66,2572.743,0.083,6
50061,44,12,1077,743,2527.056,2527.123,0.067,5
18992,45,12,256,580,2265.45,2265.666,0.216,14
18941,45,12,257,405,2245.039,2245.106,0.067,5
18955,45,12,257,436,2251.187,2251.503,0.316,20
18943,45,12,263,267,2245.389,2245.739,0.35,22
18942,45,12,273,283,2245.289,2245.372,0.083,6
18925,45,12,283,664,2239.093,2239.16,0.067,5
18924,45,12,289,667,2238.943,2239.077,0.134,9
18956,45,12,295,661,2251.62,2251.82,0.2,13
18985,45,12,296,316,2262.017,2262.751,0.734,45
18953,45,12,299,651,2249.787,2250.62,0.833,51
18918,45,12,304,224,2236.795,2237.011,0.216,14
18984,45,12,309,315,2261.867,2262.001,0.134,9
19004,45,12,310,616,2269.732,2269.965,0.233,15
18945,45,12,311,652,2246.122,2246.305,0.183,12
18894,45,12,318,656,2228.777,2229.31,0.533,33
18947,45,12,323,594,2247.022,2247.388,0.366,23
18944,45,12,324,613,2245.839,2246.089,0.25,16
18923,45,12,326,664,2238.793,2238.927,0.134,9
18876,45,12,328,388,2222.579,2222.879,0.3,19
18893,45,12,332,654,2228.66,2228.76,0.1,7
19005,45,12,333,689,2270.165,2270.398,0.233,15
18869,45,12,338,579,2220.746,2221.046,0.3,19
18863,45,12,343,340,2218.846,2219.096,0.25,16
18901,45,12,343,592,2231.726,2232.342,0.616,38
18868,45,12,347,576,2220.562,2220.729,0.167,11
18946,45,12,350,543,2246.705,2246.905,0.2,13
18900,45,12,351,592,2231.593,2231.709,0.116,8
18922,45,12,356,670,2238.677,2238.777,0.1,7
18974,45,12,357,386,2258.835,2258.952,0.117,8
18935,45,12,371,565,2242.025,2242.358,0.333,21
18991,45,12,379,311,2265.133,2265.317,0.184,12
18934,45,12,380,567,2241.858,2242.008,0.15,10
18856,45,12,392,533,2215.714,2216.197,0.483,30
18986,45,12,402,333,2263.234,2263.384,0.15,10
18962,45,12,403,278,2253.953,2254.319,0.366,23
19002,45,12,404,265,2268.933,2269.382,0.449,28
19001,45,12,416,271,2268.765,2268.916,0.151,10
18875,45,12,424,329,2222.313,2222.446,0.133,9
18884,45,12,424,502,2224.812,2224.995,0.183,12
18885,45,12,441,620,2225.362,2225.645,0.283,18
18940,45,12,453,406,2244.873,2245.023,0.15,10
18862,45,12,473,301,2218.463,2218.53,0.067,5
18878,45,12,478,650,2223.362,2223.712,0.35,22
18870,45,12,484,645,2221.246,2221.346,0.1,7
18887,45,12,487,395,2226.794,2226.861,0.067,5
18871,45,12,511,653,2221.38,2221.496,0.116,8
18911,45,12,511,639,2235.259,2235.378,0.119,8
18910,45,12,520,629,2235.091,2235.242,0.151,10
18954,45,12,542,646,2250.937,2251.054,0.117,8
18952,45,12,547,605,2249.671,2249.737,0.066,5
18909,45,12,591,480,2234.775,2234.925,0.15,10
18855,45,12,593,488,2215.131,2215.68,0.549,34
18877,45,12,593,488,2222.979,2223.179,0.2,13
18927,45,12,597,417,2239.726,2239.859,0.133,9
18926,45,12,599,422,2239.626,2239.71,0.084,6
19003,45,12,604,673,2269.599,2269.715,0.116,8
18880,45,12,611,392,2224.095,2224.229,0.134,9
18993,45,12,615,733,2265.8,2266.033,0.233,15
18970,45,12,621,736,2257.436,2257.502,0.066,5
18867,45,12,623,422,2220.296,2220.446,0.15,10
18866,45,12,624,433,2220.212,2220.279,0.067,5
18963,45,12,634,539,2255.136,2255.202,0.066,5
18879,45,12,637,637,2223.895,2223.995,0.1,7
18861,45,12,647,489,2218.213,2218.313,0.1,7
18860,45,12,661,482,2218.08,2218.196,0.116,8
18886,45,12,663,379,2225.811,2226.011,0.2,13
18983,45,12,714,300,2261.784,2261.851,0.067,5
18930,45,12,716,508,2240.809,2240.875,0.066,5
18976,45,12,716,358,2259.218,2259.536,0.318,20
18888,45,12,728,317,2227.011,2227.144,0.133,9
18881,45,12,772,472,2224.378,2224.545,0.167,11
18919,45,12,787,487,2237.611,2237.694,0.083,6
18912,45,12,794,416,2235.68,2235.813,0.133,9
18883,45,12,801,485,2224.662,2224.762,0.1,7
18872,45,12,803,457,2221.63,2221.73,0.1,7
18882,45,12,804,483,2224.578,2224.645,0.067,5
18899,45,12,813,267,2230.643,2230.843,0.2,13
18908,45,12,814,479,2234.275,2234.442,0.167,11
18896,45,12,823,649,2230.043,2230.126,0.083,6
19012,45,12,823,283,2272.398,2272.481,0.083,6
18873,45,12,829,414,2221.879,2221.98,0.101,7
18975,45,12,846,534,2259.085,2259.152,0.067,5
18874,45,12,848,380,2222.03,2222.296,0.266,17
18907,45,12,853,476,2234.142,2234.208,0.066,5
18961,45,12,859,298,2253.736,2253.903,0.167,11
18990,45,12,859,318,2264.8,2264.95,0.15,10
19014,45,12,863,283,2272.765,2272.898,0.133,9
18960,45,12,865,305,2253.57,2253.72,0.15,10
18902,45,12,867,244,2233.075,2233.259,0.184,12
18969,45,12,879,321,2256.486,2256.619,0.133,9
19013,45,12,880,474,2272.665,2272.748,0.083,6
18972,45,12,883,582,2258.202,2258.302,0.1,7
18973,45,12,883,575,2258.319,2258.452,0.133,9
19018,45,12,890,514,2273.732,2273.798,0.066,5
19016,45,12,905,463,2273.348,2273.482,0.134,9
19017,45,12,905,494,2273.548,2273.715,0.167,11
18987,45,12,909,708,2263.467,2263.7,0.233,15
18857,45,12,915,580,2216.83,2216.913,0.083,6
19000,45,12,922,299,2268.566,2268.732,0.166,11
18999,45,12,924,297,2268.232,2268.549,0.317,20
18889,45,12,927,294,2227.311,2227.511,0.2,13
18864,45,12,929,712,2219.512,2219.662,0.15,10
18989,45,12,933,309,2264.5,2264.7,0.2,13
19006,45,12,941,654,2270.515,2270.765,0.25,16
18865,45,12,942,672,2219.812,2219.929,0.117,8
19011,45,12,948,464,2272.181,2272.298,0.117,8
18938,45,12,953,285,2244.14,2244.206,0.066,5
18968,45,12,960,362,2256.103,2256.203,0.1,7
19007,45,12,962,652,2270.781,2270.898,0.117,8
18980,45,12,967,600,2260.701,2260.918,0.217,14
18964,45,12,968,521,2255.502,2255.652,0.15,10
18967,45,12,976,390,2255.936,2256.07,0.134,9
18997,45,12,976,359,2267.382,2267.632,0.25,16
18979,45,12,977,591,2260.385,2260.685,0.3,19
18898,45,12,979,238,2230.526,2230.626,0.1,7
18965,45,12,981,513,2255.669,2255.752,0.083,6
18998,45,12,981,482,2267.716,2267.782,0.066,5
18966,45,12,984,499,2255.769,2255.853,0.084,6
18897,45,12,986,249,2230.376,2230.51,0.134,9
18977,45,12,986,271,2259.669,2259.819,0.15,10
18933,45,12,988,227,2241.458,2241.708,0.25,16
18936,45,12,990,694,2242.974,2243.157,0.183,12
18971,45,12,990,658,2257.552,2257.669,0.117,8
19010,45,12,990,410,2271.848,2272.164,0.316,20
18906,45,12,997,429,2234.059,2234.125,0.066,5
18928,45,12,1002,357,2240.476,2240.592,0.116,8
18929,45,12,1002,358,2240.609,2240.725,0.116,8
18958,45,12,1006,715,2252.453,2252.603,0.15,10
18996,45,12,1012,359,2266.699,2266.816,0.117,8
18858,45,12,1013,529,2217.18,2217.264,0.084,6
19009,45,12,1022,357,2271.581,2271.831,0.25,16
18978,45,12,1023,262,2259.902,2260.152,0.25,16
19015,45,12,1032,252,2273.048,2273.215,0.167,11
18939,45,12,1036,209,2244.373,2244.573,0.2,13
19008,45,12,1038,351,2271.448,2271.548,0.1,7
18895,45,12,1040,683,2229.593,2229.76,0.167,11
18937,45,12,1041,655,2243.407,2243.524,0.117,8
18892,45,12,1044,634,2228.094,2228.21,0.116,8
18859,45,12,1045,343,2217.297,2217.397,0.1,7
18913,45,12,1046,429,2235.93,2236.129,0.199,13
18891,45,12,1047,610,2228.011,2228.077,0.066,5
18959,45,12,1047,397,2253.153,2253.22,0.067,5
18957,45,12,1048,513,2251.937,2252.187,0.25,16
18995,45,12,1048,436,2266.583,2266.682,0.099,7
18903,45,12,1050,205,2233.375,2233.442,0.067,5
18948,45,12,1052,666,2247.838,2247.955,0.117,8
18915,45,12,1056,353,2236.262,2236.345,0.083,6
18916,45,12,1056,236,2236.445,2236.528,0.083,6
18920,45,12,1056,494,2237.827,2238.044,0.217,14
18904,45,12,1058,203,2233.475,2233.575,0.1,7
18914,45,12,1058,419,2236.145,2236.245,0.1,7
18994,45,12,1067,667,2266.183,2266.35,0.167,11
18988,45,12,1070,484,2263.883,2264.1,0.217,14
18917,45,12,1072,215,2236.545,2236.745,0.2,13
18921,45,12,1073,522,2238.094,2238.16,0.066,5
18931,45,12,1076,499,2240.959,2241.025,0.066,5
18982,45,12,1080,302,2261.634,2261.768,0.134,9
18932,45,12,1084,493,2241.042,2241.225,0.183,12
18949,45,12,1096,532,2248.288,2248.438,0.15,10
18905,45,12,1103,390,2233.642,2234.042,0.4,25
18981,45,12,1110,288,2261.418,2261.618,0.2,13
18951,45,12,1119,302,2248.838,2248.988,0.15,10
18890,45,12,1124,419,2227.811,2227.944,0.133,9
18950,45,12,1164,402,2248.754,2248.821,0.067,5
3015,46,12,325,671,907.539,907.639,0.1,7
3014,46,12,335,673,907.439,907.523,0.084,6
2969,46,12,338,681,888.295,888.845,0.55,34
2978,46,12,338,726,892.927,893.36,0.433,27
2956,46,12,343,655,882.947,883.13,0.183,12
3029,46,12,348,704,913.004,913.171,0.167,11
2968,46,12,354,687,888.095,888.278,0.183,12
3013,46,12,356,670,907.356,907.423,0.067,5
2990,46,12,364,712,897.492,897.842,0.35,22
3028,46,12,364,705,912.904,912.987,0.083,6
2992,46,12,366,585,898.108,898.225,0.117,8
3011,46,12,371,672,906.89,906.956,0.066,5
2951,46,12,382,709,880.413,880.58,0.167,11
2941,46,12,386,717,878.014,878.098,0.084,6
2942,46,12,386,700,878.114,878.181,0.067,5
2943,46,12,388,683,878.197,878.381,0.184,12
2989,46,12,389,702,897.325,897.475,0.15,10
2977,46,12,395,320,892.593,892.827,0.234,15
3010,46,12,408,429,906.173,906.323,0.15,10
2940,46,12,419,708,877.798,877.981,0.183,12
2971,46,12,428,681,889.278,889.345,0.067,5
2976,46,12,428,325,892.427,892.577,0.15,10
3009,46,12,428,401,906.04,906.106,0.066,5
2995,46,12,450,461,898.859,898.925,0.066,5
3000,46,12,450,719,900.725,900.858,0.133,9
2975,46,12,451,327,892.31,892.41,0.1,7
2994,46,12,457,448,898.708,898.842,0.134,9
2996,46,12,458,375,899.126,899.292,0.166,11
3002,46,12,487,449,901.991,902.124,0.133,9
2999,46,12,490,556,900.192,900.275,0.083,6
2998,46,12,515,528,899.959,900.142,0.183,12
2970,46,12,524,651,889.028,889.211,0.183,12
3012,46,12,552,623,907.206,907.323,0.117,8
3024,46,12,561,571,911.005,911.088,0.083,6
3017,46,12,564,355,908.905,909.022,0.117,8
3008,46,12,566,459,905.623,905.773,0.15,10
3018,46,12,568,283,909.222,909.505,0.283,18
3007,46,12,574,453,905.457,905.607,0.15,10
3026,46,12,575,563,911.804,912.204,0.4,25
3023,46,12,577,485,910.588,910.755,0.167,11
2965,46,12,578,582,886.396,886.462,0.066,5
2967,46,12,580,569,887.878,887.945,0.067,5
2950,46,12,584,646,879.914,879.98,0.066,5
2982,46,12,585,569,894.526,894.609,0.083,6
3027,46,12,590,602,912.221,912.421,0.2,13
2997,46,12,591,537,899.575,899.775,0.2,13
3022,46,12,596,498,910.505,910.572,0.067,5
2955,46,12,598,609,882.014,882.447,0.433,27
2949,46,12,603,646,879.83,879.897,0.067,5
3025,46,12,609,479,911.471,911.571,0.1,7
2960,46,12,611,551,885.513,885.679,0.166,11
2983,46,12,611,417,894.909,894.976,0.067,5
2947,46,12,613,416,879.164,879.23,0.066,5
2979,46,12,615,495,893.543,893.926,0.383,24
3016,46,12,622,543,907.856,908.289,0.433,27
3021,46,12,623,509,910.255,910.488,0.233,15
2961,46,12,628,541,885.712,885.879,0.167,11
2993,46,12,631,435,898.391,898.525,0.134,9
2952,46,12,632,557,880.913,881.347,0.434,27
2946,46,12,634,430,878.98,879.147,0.167,11
2957,46,12,638,500,883.28,883.413,0.133,9
2985,46,12,646,403,895.742,895.876,0.134,9
2958,46,12,649,482,883.43,883.563,0.133,9
2966,46,12,650,531,886.995,887.612,0.617,38
2980,46,12,650,505,893.943,894.06,0.117,8
2953,46,12,664,509,881.481,881.631,0.15,10
3033,46,12,669,292,914.287,914.454,0.167,11
2939,46,12,670,436,877.198,877.281,0.083,6
2986,46,12,680,573,896.192,896.542,0.35,22
2972,46,12,684,563,889.528,889.594,0.066,5
2973,46,12,698,532,890.694,890.944,0.25,16
2981,46,12,709,480,894.176,894.243,0.067,5
2948,46,12,719,606,879.614,879.697,0.083,6
2944,46,12,765,472,878.547,878.664,0.117,8
2984,46,12,766,353,895.326,895.459,0.133,9
3019,46,12,768,609,909.672,909.855,0.183,12
3020,46,12,783,629,909.872,910.038,0.166,11
3001,46,12,790,292,901.708,901.775,0.067,5
2959,46,12,800,616,884.263,884.38,0.117,8
2945,46,12,825,460,878.797,878.93,0.133,9
2987,46,12,827,473,896.742,896.859,0.117,8
2963,46,12,842,440,886.146,886.212,0.066,5
2974,46,12,842,624,892.01,892.144,0.134,9
2962,46,12,847,437,886.046,886.112,0.066,5
3004,46,12,847,313,904.49,904.74,0.25,16
2964,46,12,851,437,886.229,886.312,0.083,6
3003,46,12,856,770,903.357,903.891,0.534,33
2988,46,12,869,517,897.009,897.092,0.083,6
2991,46,12,880,579,898.008,898.075,0.067,5
2954,46,12,882,578,881.814,881.931,0.117,8
3005,46,12,893,294,904.824,905.257,0.433,27
3030,46,12,907,592,913.587,913.654,0.067,5
3034,46,12,912,270,914.603,914.72,0.117,8
3031,46,12,918,600,913.671,913.87,0.199,13
3035,46,12,941,279,914.77,915.037,0.267,17
3032,46,12,947,428,914.07,914.17,0.1,7
3006,46,12,965,299,905.273,905.423,0.15,10
7784,47,12,249,694,1166.465,1166.981,0.516,32
7794,47,12,305,411,1170.447,1170.614,0.167,11
7798,47,12,310,817,1171.447,1171.614,0.167,11
7779,47,12,327,326,1164.148,1164.232,0.084,6
7813,47,12,334,398,1176.829,1176.978,0.149,10
7814,47,12,336,409,1176.995,1177.128,0.133,9
7763,47,12,338,715,1159.467,1159.833,0.366,23
7778,47,12,339,331,1163.965,1164.132,0.167,11
7828,47,12,342,715,1183.126,1183.226,0.1,7
7808,47,12,351,746,1175.546,1175.795,0.249,16
7824,47,12,364,719,1180.511,1180.727,0.216,14
7797,47,12,370,848,1171.23,1171.33,0.1,7
7770,47,12,373,786,1162.632,1162.699,0.067,5
7823,47,12,373,709,1180.361,1180.494,0.133,9
7762,47,12,393,709,1159.234,1159.417,0.183,12
7807,47,12,399,787,1175.279,1175.429,0.15,10
7769,47,12,417,834,1162.282,1162.516,0.234,15
7793,47,12,441,308,1169.664,1170.031,0.367,23
7767,47,12,453,449,1160.95,1161.116,0.166,11
7766,47,12,461,448,1160.85,1160.933,0.083,6
7795,47,12,475,850,1170.88,1170.997,0.117,8
7768,47,12,482,703,1161.849,1161.933,0.084,6
7791,47,12,485,801,1168.315,1168.615,0.3,19
7796,47,12,485,864,1171.014,1171.13,0.116,8
7790,47,12,487,779,1168.148,1168.298,0.15,10
7819,47,12,501,618,1178.428,1178.961,0.533,33
7821,47,12,505,637,1179.644,1179.711,0.067,5
7818,47,12,513,603,1178.278,1178.345,0.067,5
7806,47,12,559,840,1174.829,1174.929,0.1,7
7826,47,12,565,620,1181.727,1181.893,0.166,11
7820,47,12,570,626,1179.178,1179.594,0.416,26
7785,47,12,574,606,1167.131,1167.214,0.083,6
7812,47,12,586,418,1176.562,1176.645,0.083,6
7825,47,12,589,664,1180.827,1181.177,0.35,22
7777,47,12,591,323,1163.832,1163.932,0.1,7
7786,47,12,594,595,1167.231,1167.331,0.1,7
7787,47,12,606,592,1167.348,1167.481,0.133,9
7802,47,12,609,468,1172.796,1172.88,0.084,6
7761,47,12,616,608,1158.734,1158.867,0.133,9
7776,47,12,616,338,1163.632,1163.782,0.15,10
7801,47,12,677,835,1172.247,1172.513,0.266,17
7782,47,12,685,801,1165.431,1165.698,0.267,17
7781,47,12,696,790,1165.282,1165.348,0.066,5
7759,47,12,722,750,1156.834,1156.934,0.1,7
7783,47,12,723,853,1165.898,1165.965,0.067,5
7780,47,12,725,339,1164.348,1164.465,0.117,8
7815,47,12,761,360,1177.279,1177.379,0.1,7
7822,47,12,770,501,1179.861,1180.144,0.283,18
7765,47,12,797,499,1160.6,1160.766,0.166,11
7771,47,12,797,514,1162.899,1163.066,0.167,11
7764,47,12,801,501,1160.383,1160.583,0.2,13
7809,47,12,803,507,1175.945,1176.062,0.117,8
7827,47,12,807,532,1182.043,1182.11,0.067,5
7817,47,12,809,404,1178.128,1178.195,0.067,5
7772,47,12,815,502,1163.082,1163.149,0.067,5
7760,47,12,835,384,1157.934,1158.284,0.35,22
7799,47,12,835,823,1171.747,1171.864,0.117,8
7773,47,12,837,492,1163.199,1163.282,0.083,6
7803,47,12,853,406,1172.996,1173.213,0.217,14
7800,47,12,856,828,1171.88,1171.98,0.1,7
7805,47,12,856,568,1173.863,1174.196,0.333,21
7810,47,12,858,470,1176.195,1176.345,0.15,10
7788,47,12,863,480,1167.598,1167.815,0.217,14
7804,47,12,867,406,1173.23,1173.563,0.333,21
7789,47,12,871,468,1167.831,1167.932,0.101,7
7811,47,12,876,443,1176.362,1176.462,0.1,7
7774,47,12,882,475,1163.382,1163.482,0.1,7
7775,47,12,894,453,1163.499,1163.599,0.1,7
7792,47,12,960,497,1169.181,1169.248,0.067,5
7816,47,12,987,352,1177.728,1177.812,0.084,6
9282,48,12,404,648,1232.996,1233.095,0.099,7
9283,48,12,412,325,1233.129,1233.246,0.117,8
9300,48,12,435,573,1241.66,1243.16,1.5,91
9311,48,12,440,404,1246.958,1247.492,0.534,33
9278,48,12,478,582,1230.78,1231.213,0.433,27
9302,48,12,482,565,1243.326,1243.526,0.2,13
9281,48,12,487,630,1232.446,1232.979,0.533,33
9291,48,12,494,395,1238.027,1238.227,0.2,13
9301,48,12,498,597,1243.176,1243.31,0.134,9
9299,48,12,501,631,1241.26,1241.51,0.25,16
9280,48,12,516,586,1232.112,1232.412,0.3,19
9286,48,12,546,626,1234.562,1234.678,0.116,8
9285,48,12,549,584,1234.212,1234.545,0.333,21
9271,48,12,563,517,1226.081,1226.231,0.15,10
